replicate,spec,threshold,delta_vs_v0,delta_vs_v1r 
1752,patient_aggregated_core,0.6,0.000972803262608013,-0.001142442850000161
1752,patient_aggregated_plus_prediction_instability,0.4,0.0008417424292409964,-0.0012735036833671776
1752,patient_aggregated_plus_prediction_instability,0.5,0.0007351452351693488,-0.0013801008774388251
1752,patient_aggregated_plus_prediction_instability,0.6,0.0007124898049929024,-0.0014027563076152716
1753,V0_reference,,0.0,0.0022552280731786556
1753,raw_V1R_reference,,-0.0022552280731786556,0.0
1753,patient_aggregated_core,0.4,-0.001164918060083342,0.0010903100130953136
1753,patient_aggregated_core,0.5,-0.0012332311599752843,0.0010219969132033713
1753,patient_aggregated_core,0.6,-0.0008551060878458083,0.0014001219853328473
1753,patient_aggregated_plus_prediction_instability,0.4,-0.0010152575591839963,0.0012399705139946593
1753,patient_aggregated_plus_prediction_instability,0.5,-0.001236538843191179,0.0010186892299874767
1753,patient_aggregated_plus_prediction_instability,0.6,-0.0011512884429557002,0.0011039396302229554
1754,V0_reference,,0.0,0.0013226192310861612
1754,raw_V1R_reference,,-0.0013226192310861612,0.0
1754,patient_aggregated_core,0.4,-0.0005171825704253508,0.0008054366606608104
1754,patient_aggregated_core,0.5,-0.0005910148836501539,0.0007316043474360073
1754,patient_aggregated_core,0.6,-0.00048791495443417654,0.0008347042766519847
1754,patient_aggregated_plus_prediction_instability,0.4,-0.00027775439704874616,0.001044864834037415
1754,patient_aggregated_plus_prediction_instability,0.5,-0.0005806637871385856,0.0007419554439475756
1754,patient_aggregated_plus_prediction_instability,0.6,-0.0006389381221664631,0.0006836811089196981
1755,V0_reference,,0.0,0.0029462249753560155
1755,raw_V1R_reference,,-0.0029462249753560155,0.0
1755,patient_aggregated_core,0.4,-0.00033629388186295905,0.0026099310934930564
1755,patient_aggregated_core,0.5,-0.0005088333216139718,0.0024373916537420437
1755,patient_aggregated_core,0.6,-0.00039337598914446215,0.0025528489862115533
1755,patient_aggregated_plus_prediction_instability,0.4,-0.00040939669852449456,0.002536828276831521
1755,patient_aggregated_plus_prediction_instability,0.5,-0.0005504654406983389,0.0023957595346576765
1755,patient_aggregated_plus_prediction_instability,0.6,-0.0007286503900326147,0.002217574585323401
1756,V0_reference,,0.0,0.005238215043976618
1756,raw_V1R_reference,,-0.005238215043976618,0.0
1756,patient_aggregated_core,0.4,-0.0022155429895154843,0.003022672054461134
1756,patient_aggregated_core,0.5,-0.00230585850013057,0.0029323565438460486
1756,patient_aggregated_core,0.6,-0.0021350171674668073,0.003103197876509811
1756,patient_aggregated_plus_prediction_instability,0.4,-0.0022917225124959445,0.002946492531480674
1756,patient_aggregated_plus_prediction_instability,0.5,-0.0021180495865904814,0.003120165457386137
1756,patient_aggregated_plus_prediction_instability,0.6,-0.002246848172838045,0.0029913668711385732
1757,V0_reference,,0.0,0.00037467005032570944
1757,raw_V1R_reference,,-0.00037467005032570944,0.0
1757,patient_aggregated_core,0.4,-0.00031639932167970564,5.82707286460038e-05
1757,patient_aggregated_core,0.5,-0.00036593130848630584,8.738741839403597e-06
1757,patient_aggregated_core,0.6,-0.0003629365748482327,1.1733475477476718e-05
1757,patient_aggregated_plus_prediction_instability,0.4,-0.00029953191389753275,7.513813642817668e-05
1757,patient_aggregated_plus_prediction_instability,0.5,-0.0004618063792206639,-8.713632889495448e-05
1757,patient_aggregated_plus_prediction_instability,0.6,-0.00037374729379574534,9.227565299640972e-07
1758,V0_reference,,0.0,0.00014679661873329142
1758,raw_V1R_reference,,-0.00014679661873329142,0.0
1758,patient_aggregated_core,0.4,-0.0011734321738388204,-0.001026635555105529
1758,patient_aggregated_core,0.5,-0.0012093107620490817,-0.0010625141433157903
1758,patient_aggregated_core,0.6,-0.0009427338352581693,-0.0007959372165248779
1758,patient_aggregated_plus_prediction_instability,0.4,-0.0009819961023025264,-0.000835199483569235
1758,patient_aggregated_plus_prediction_instability,0.5,-0.0011070261003123388,-0.0009602294815790474
1758,patient_aggregated_plus_prediction_instability,0.6,-0.0011367343068055813,-0.0009899376880722899
1759,V0_reference,,0.0,-0.0004725695937254498
1759,raw_V1R_reference,,0.0004725695937254498,0.0
1759,patient_aggregated_core,0.4,0.000208130248674665,-0.0002644393450507848
1759,patient_aggregated_core,0.5,0.0001844385085727207,-0.0002881310851527291
1759,patient_aggregated_core,0.6,0.0002960760418260072,-0.0001764935518994426
1759,patient_aggregated_plus_prediction_instability,0.4,0.0003052541781797258,-0.00016731541554572404
1759,patient_aggregated_plus_prediction_instability,0.5,0.0003080645571338775,-0.00016450503659157234
1759,patient_aggregated_plus_prediction_instability,0.6,0.00022611927673207854,-0.0002464503169933713
1760,V0_reference,,0.0,0.0010611369612627264
1760,raw_V1R_reference,,-0.0010611369612627264,0.0
1760,patient_aggregated_core,0.4,0.0011612530346140348,0.0022223899958767612
1760,patient_aggregated_core,0.5,0.0011168276202472016,0.002177964581509928
1760,patient_aggregated_core,0.6,0.0012154496388452063,0.0022765866001079327
1760,patient_aggregated_plus_prediction_instability,0.4,0.0012438686215360262,0.0023050055827987526
1760,patient_aggregated_plus_prediction_instability,0.5,0.0012753040855277842,0.0023364410467905106
1760,patient_aggregated_plus_prediction_instability,0.6,0.0008844245848875221,0.0019455615461502485
1761,V0_reference,,0.0,0.0018765949158634915
1761,raw_V1R_reference,,-0.0018765949158634915,0.0
1761,patient_aggregated_core,0.4,-0.0009990768363728336,0.0008775180794906579
1761,patient_aggregated_core,0.5,-0.0009994692716377984,0.0008771256442256931
1761,patient_aggregated_core,0.6,-0.0007150098565824048,0.0011615850592810867
1761,patient_aggregated_plus_prediction_instability,0.4,-0.0006148678411340841,0.0012617270747294074
1761,patient_aggregated_plus_prediction_instability,0.5,-0.0010495939982098496,0.0008270009176536419
1761,patient_aggregated_plus_prediction_instability,0.6,-0.0009313069099218113,0.0009452880059416802
1762,V0_reference,,0.0,0.0006629119927538951
1762,raw_V1R_reference,,-0.0006629119927538951,0.0
1762,patient_aggregated_core,0.4,-0.0006456870834964934,1.722490925740172e-05
1762,patient_aggregated_core,0.5,-0.0007080138877212511,-4.510189496735595e-05
1762,patient_aggregated_core,0.6,-0.0005254962872899283,0.00013741570546396686
1762,patient_aggregated_plus_prediction_instability,0.4,-0.0004364635937966349,0.0002264483989572602
1762,patient_aggregated_plus_prediction_instability,0.5,-0.0006993135526670302,-3.6401559913135095e-05
1762,patient_aggregated_plus_prediction_instability,0.6,-0.0010482371161245202,-0.0003853251233706251
1763,V0_reference,,0.0,-0.0003798749974557314
1763,raw_V1R_reference,,0.0003798749974557314,0.0
1763,patient_aggregated_core,0.4,0.00036152654874507806,-1.834844871065333e-05
1763,patient_aggregated_core,0.5,0.0004809849321205928,0.0001011099346648614
1763,patient_aggregated_core,0.6,0.0003820329054347038,2.1579079789724176e-06
1763,patient_aggregated_plus_prediction_instability,0.4,0.0003412998491256758,-3.85751483300556e-05
1763,patient_aggregated_plus_prediction_instability,0.5,0.0004085673283387159,2.8692330882984507e-05
1763,patient_aggregated_plus_prediction_instability,0.6,0.00023936783754879842,-0.00014050715990693297
1764,V0_reference,,0.0,0.0002571121590864145
1764,raw_V1R_reference,,-0.0002571121590864145,0.0
1764,patient_aggregated_core,0.4,-0.001103701735915244,-0.0008465895768288295
1764,patient_aggregated_core,0.5,-0.0012946585755265888,-0.0010375464164401743
1764,patient_aggregated_core,0.6,-0.001194215495373796,-0.0009371033362873815
1764,patient_aggregated_plus_prediction_instability,0.4,-0.001191016378670598,-0.0009339042195841835
1764,patient_aggregated_plus_prediction_instability,0.5,-0.0012020702628635777,-0.0009449581037771632
1764,patient_aggregated_plus_prediction_instability,0.6,-0.0012557362545796563,-0.0009986240954932418
1765,V0_reference,,0.0,0.0016540763974507156
1765,raw_V1R_reference,,-0.0016540763974507156,0.0
1765,patient_aggregated_core,0.4,-0.00021212564427153247,0.001441950753179183
1765,patient_aggregated_core,0.5,-0.00014107751032141347,0.001512998887129302
1765,patient_aggregated_core,0.6,-2.956006593221594e-05,0.0016245163315184996
1765,patient_aggregated_plus_prediction_instability,0.4,-2.959573439406671e-05,0.0016244806630566488
1765,patient_aggregated_plus_prediction_instability,0.5,-0.0001610688739183408,0.0014930075235323748
1765,patient_aggregated_plus_prediction_instability,0.6,-0.00022024943503778927,0.0014338269624129263
1766,V0_reference,,0.0,0.0017085040742119556
1766,raw_V1R_reference,,-0.0017085040742119556,0.0
1766,patient_aggregated_core,0.4,-0.001055463403307852,0.0006530406709041037
1766,patient_aggregated_core,0.5,-0.0011764735821147426,0.000532030492097213
1766,patient_aggregated_core,0.6,-0.001351301892823259,0.00035720218138869664
1766,patient_aggregated_plus_prediction_instability,0.4,-0.0008834507015973991,0.0008250533726145565
1766,patient_aggregated_plus_prediction_instability,0.5,-0.0010526704632631,0.0006558336109488555
1766,patient_aggregated_plus_prediction_instability,0.6,-0.0013044191035508912,0.0004040849706610644
1767,V0_reference,,0.0,0.00019859174974729
1767,raw_V1R_reference,,-0.00019859174974729,0.0
1767,patient_aggregated_core,0.4,0.00029344252773068347,0.0004920342774779735
1767,patient_aggregated_core,0.5,0.00042544504390712445,0.0006240367936544144
1767,patient_aggregated_core,0.6,0.00036208604150100854,0.0005606777912482985
1767,patient_aggregated_plus_prediction_instability,0.4,0.0006484409016286052,0.0008470326513758952
1767,patient_aggregated_plus_prediction_instability,0.5,0.0002900852501426521,0.0004886769998899421
1767,patient_aggregated_plus_prediction_instability,0.6,0.0002884398064887661,0.0004870315562360561
1768,V0_reference,,0.0,-0.001200312921271901
1768,raw_V1R_reference,,0.001200312921271901,0.0
1768,patient_aggregated_core,0.4,-0.0006634069195932402,-0.0018637198408651412
1768,patient_aggregated_core,0.5,-0.000784481600551043,-0.001984794521822944
1768,patient_aggregated_core,0.6,-0.0007381999167787728,-0.0019385128380506739
1768,patient_aggregated_plus_prediction_instability,0.4,-0.0007219669848797378,-0.0019222799061516388
1768,patient_aggregated_plus_prediction_instability,0.5,-0.0007541695791670189,-0.00195448250043892
1768,patient_aggregated_plus_prediction_instability,0.6,-0.0008029415856609379,-0.002003254506932839
1769,V0_reference,,0.0,0.000749018604503715
1769,raw_V1R_reference,,-0.000749018604503715,0.0
1769,patient_aggregated_core,0.4,-0.00041679592286947287,0.0003322226816342422
1769,patient_aggregated_core,0.5,-0.0004757138777250203,0.0002733047267786948
1769,patient_aggregated_core,0.6,-0.0003874219250928068,0.00036159667941090823
1769,patient_aggregated_plus_prediction_instability,0.4,-0.00034135810392818544,0.0004076605005755296
1769,patient_aggregated_plus_prediction_instability,0.5,-0.00048792768811492526,0.0002610909163887898
1769,patient_aggregated_plus_prediction_instability,0.6,-0.0005556349998424026,0.00019338360466131244
1770,V0_reference,,0.0,0.0015085386194221007
1770,raw_V1R_reference,,-0.0015085386194221007,0.0
1770,patient_aggregated_core,0.4,-0.0002945143669673689,0.0012140242524547318
1770,patient_aggregated_core,0.5,-0.0003782219349435789,0.0011303166844785217
1770,patient_aggregated_core,0.6,-0.0003992851248219853,0.0011092534946001154
1770,patient_aggregated_plus_prediction_instability,0.4,-0.00013288666313376885,0.0013756519562883318
1770,patient_aggregated_plus_prediction_instability,0.5,-0.0003630266764114154,0.0011455119430106853
1770,patient_aggregated_plus_prediction_instability,0.6,-0.0005790044144734496,0.000929534204948651
1771,V0_reference,,0.0,-0.001423444113542005
1771,raw_V1R_reference,,0.001423444113542005,0.0
1771,patient_aggregated_core,0.4,0.0008473353817043394,-0.0005761087318376656
1771,patient_aggregated_core,0.5,0.0008880123176339683,-0.0005354317959080368
1771,patient_aggregated_core,0.6,0.001081476604084447,-0.00034196750945755805
1771,patient_aggregated_plus_prediction_instability,0.4,0.001236396197179357,-0.00018704791636264817
1771,patient_aggregated_plus_prediction_instability,0.5,0.0010251766386145666,-0.0003982674749274384
1771,patient_aggregated_plus_prediction_instability,0.6,0.0009806160489305993,-0.0004428280646114058
1772,V0_reference,,0.0,0.0034432870094878165
1772,raw_V1R_reference,,-0.0034432870094878165,0.0
1772,patient_aggregated_core,0.4,-0.0010059138166735038,0.0024373731928143128
1772,patient_aggregated_core,0.5,-0.00106090130143624,0.0023823857080515765
1772,patient_aggregated_core,0.6,-0.0010735048204484898,0.0023697821890393267
1772,patient_aggregated_plus_prediction_instability,0.4,-0.0011045788604763795,0.002338708149011437
1772,patient_aggregated_plus_prediction_instability,0.5,-0.001029620999934977,0.0024136660095528395
1772,patient_aggregated_plus_prediction_instability,0.6,-0.0011509597674708438,0.0022923272420169727
1773,V0_reference,,0.0,0.00025135130876488554
1773,raw_V1R_reference,,-0.00025135130876488554,0.0
1773,patient_aggregated_core,0.4,0.0008453082434830561,0.0010966595522479416
1773,patient_aggregated_core,0.5,0.0007198249864834028,0.0009711762952482883
1773,patient_aggregated_core,0.6,0.0007210418851151534,0.000972393193880039
1773,patient_aggregated_plus_prediction_instability,0.4,0.0009676866375643023,0.0012190379463291878
