study,seed,scenario,model,gate_variant,profile,coverage,n,events,ipcw_evaluable_weight,ipcw_brier,harrell_c,uno_c,auc_horizon,calibration_in_the_large,calibration_slope,mean_predicted_risk,b2_subset_ipcw_brier,b6_subset_ipcw_brier
TCGA-HNSC,101,random_cell_dropout_30pct,B7,uncertainty_only,90,0.9038461538461539,94.0,39.0,95.1626949472016,0.24678364971183903,0.5491405905685324,0.5454645387175964,0.5367472579768393,0.06412784837576577,0.14004516850658288,0.33508599203327444,0.24063607089357145,0.25028976005123565
TCGA-HNSC,101,random_cell_dropout_30pct,B7,uncertainty_only,80,0.8173076923076923,85.0,35.0,85.66158346824386,0.2472994157423665,0.5226781857451404,0.5291332172075529,0.5253326388761489,0.2334277944565168,0.18567289551991387,0.3188555108621798,0.24291736102598277,0.24862428503440975
TCGA-HNSC,101,random_cell_dropout_30pct,B7,full_equal_weight,100,1.0,104.0,44.0,107.37347592126233,0.24039085787701328,0.5595909732016925,0.5637276961236639,0.5605973820410761,0.007443493236476264,0.35749490898312636,0.3408936630218449,0.24223428148312662,0.24223644127983282
TCGA-HNSC,101,random_cell_dropout_30pct,B7,full_equal_weight,90,0.9038461538461539,94.0,39.0,95.03490323777235,0.22353791972884995,0.5824878694309661,0.5868075078828021,0.5806134301627683,0.19106130907839788,1.1316281083914592,0.3139634470485721,0.2402146128856349,0.24071828704292017
TCGA-HNSC,101,random_cell_dropout_30pct,B7,full_equal_weight,80,0.8076923076923077,84.0,34.0,83.27347344676815,0.2201536973226656,0.5771230502599654,0.5741848068077862,0.5347454762536347,0.1316213313238466,0.9744369066459087,0.32181099544768854,0.23363049063869437,0.237248564517675
TCGA-HNSC,101,random_cell_dropout_30pct,B7,full_learned_nonnegative,100,1.0,104.0,44.0,107.37347592126233,0.24223644127983282,0.5652327221438646,0.5628854084045192,0.5681944662875182,-0.028740724962226682,0.3343046326150711,0.3553371936585347,0.24223428148312662,0.24223644127983282
TCGA-HNSC,101,random_cell_dropout_30pct,B7,full_learned_nonnegative,90,0.9038461538461539,94.0,40.0,95.0610840295342,0.2392142922445504,0.5656521739130435,0.566349555601743,0.5771032125594426,0.01023069353219356,0.3703983750551485,0.3520107694860025,0.2381357394865832,0.24217904661580442
TCGA-HNSC,101,random_cell_dropout_30pct,B7,full_learned_nonnegative,80,0.8076923076923077,84.0,35.0,84.30447379042998,0.23948625593903733,0.5818485523385301,0.5816458244623726,0.5686874286516046,0.0688971804531374,0.34281258436978584,0.3401576199546665,0.23874982429653463,0.2388930464867133
TCGA-HNSC,101,measurement_noise_0.5sd,B2,none,full,1.0,104.0,44.0,107.37347592126233,0.24223428148312662,0.48977433004231313,0.4610972889812611,0.43680216979269626,0.06823441320275524,-0.6438354328494704,0.3330177162914441,,
TCGA-HNSC,101,measurement_noise_0.5sd,B3,none,full,1.0,104.0,44.0,107.37347592126233,0.22913047002071557,0.6126586741889986,0.6154335515513981,0.6236818934293705,0.06953794993495187,1.4236106663682164,0.33151745499514446,,
TCGA-HNSC,101,measurement_noise_0.5sd,B4,none,full,1.0,104.0,44.0,107.37347592126233,0.23434869962287375,0.6184767277856136,0.6233600355867787,0.6533859224553205,-0.1251369986244513,0.487841940875696,0.37581472458024073,,
TCGA-HNSC,101,measurement_noise_0.5sd,B5,none,full,1.0,104.0,44.0,107.37347592126233,0.24301671586670334,0.5909732016925247,0.5926661621097576,0.6061073047425648,-0.10760076322820229,0.4111959756160142,0.36972538242234604,,
TCGA-HNSC,101,measurement_noise_0.5sd,B6,none,full,1.0,104.0,44.0,107.37347592126233,0.2406099878089714,0.596262341325811,0.5954224061094399,0.6057774555228913,-0.11290145184094687,0.4385212628144321,0.3701121701374488,,
TCGA-HNSC,101,measurement_noise_0.5sd,B7,ood_only,100,1.0,104.0,44.0,107.37347592126233,0.2406099878089714,0.5944992947813822,0.5937728720935106,0.6057774555228913,-0.11290145184094687,0.4385212628144321,0.3721558822277774,0.24223428148312662,0.2406099878089714
TCGA-HNSC,101,measurement_noise_0.5sd,B7,ood_only,90,0.9134615384615384,95.0,42.0,95.84676087548634,0.23430143338287285,0.5618388934092758,0.5624707438456681,0.5641473494166255,0.09362060303231222,0.6059704016307449,0.36278979962771496,0.24864837667473327,0.24604385169873375
TCGA-HNSC,101,measurement_noise_0.5sd,B7,ood_only,80,0.8076923076923077,84.0,40.0,85.70052014733362,0.24821892301328252,0.5762795275590551,0.575094745224084,0.5667416406594625,0.2712477433752352,0.6166090750153039,0.3470356095630108,0.25669755176278547,0.25209440114339704
TCGA-HNSC,101,measurement_noise_0.5sd,B7,uncertainty_only,100,1.0,104.0,44.0,107.37347592126233,0.2406099878089714,0.596262341325811,0.5954224061094399,0.6057774555228913,-0.11290145184094687,0.4385212628144321,0.3701121701374488,0.24223428148312662,0.2406099878089714
TCGA-HNSC,101,measurement_noise_0.5sd,B7,uncertainty_only,90,0.9038461538461539,94.0,39.0,95.1626949472016,0.2397414806512285,0.5652269722344645,0.563227880683276,0.5542742173577204,0.030741106542104168,0.38383164338463516,0.34474391722594855,0.24063607089357145,0.24865340200843275
TCGA-HNSC,101,measurement_noise_0.5sd,B7,uncertainty_only,80,0.8173076923076923,85.0,35.0,85.66158346824386,0.23549161651612105,0.5280777537796977,0.5312420432267352,0.5422339094016259,0.28882593762249126,0.64251004707539,0.31245350821809503,0.24291736102598277,0.24970179222696073
TCGA-HNSC,101,measurement_noise_0.5sd,B7,full_equal_weight,100,1.0,104.0,44.0,107.37347592126233,0.2406099878089714,0.596262341325811,0.5954224061094399,0.6057774555228913,-0.11290145184094687,0.4385212628144321,0.3701121701374488,0.24223428148312662,0.2406099878089714
TCGA-HNSC,101,measurement_noise_0.5sd,B7,full_equal_weight,90,0.9038461538461539,94.0,39.0,95.03490323777235,0.22672433064607792,0.5688134097926776,0.5813392296152957,0.5843916868976564,0.11955266426319265,0.6787502195315893,0.32843649884987497,0.2402146128856349,0.2392299334657764
TCGA-HNSC,101,measurement_noise_0.5sd,B7,full_equal_weight,80,0.8076923076923077,84.0,34.0,83.27347344676815,0.22959565378623742,0.5658578856152513,0.5668315471757392,0.5390026609852029,0.056653201405722636,0.49712920925446874,0.3324668363589489,0.23363049063869437,0.23680340906323508
TCGA-HNSC,101,measurement_noise_0.5sd,B7,full_learned_nonnegative,100,1.0,104.0,44.0,107.37347592126233,0.2267591390000226,0.6015514809590973,0.6069352049399891,0.6245783354208018,-0.05373882084908725,0.667918690514301,0.36208962509380915,0.24223428148312662,0.2406099878089714
TCGA-HNSC,101,measurement_noise_0.5sd,B7,full_learned_nonnegative,90,0.9038461538461539,94.0,40.0,95.0610840295342,0.23589412492624204,0.5558695652173913,0.5644178750833407,0.5614043864483709,0.03146668636013755,0.492927032549707,0.34391309556106303,0.2381357394865832,0.24263333244146612
TCGA-HNSC,101,measurement_noise_0.5sd,B7,full_learned_nonnegative,80,0.8076923076923077,84.0,35.0,84.30447379042998,0.23565774851046292,0.5286748329621381,0.5257257405715392,0.4983040004833378,0.19866814386104295,0.5363922791223462,0.31719151586042815,0.23874982429653463,0.23479558664171946
TCGA-HNSC,101,location_shift_1sd,B2,none,full,1.0,104.0,44.0,107.37347592126233,0.24223428148312662,0.48977433004231313,0.4610972889812611,0.43680216979269626,0.06823441320275524,-0.6438354328494704,0.3330177162914441,,
TCGA-HNSC,101,location_shift_1sd,B3,none,full,1.0,104.0,44.0,107.37347592126233,0.22913047002071557,0.6126586741889986,0.6154335515513981,0.6236818934293705,0.06953794993495187,1.4236106663682164,0.33151745499514446,,
TCGA-HNSC,101,location_shift_1sd,B4,none,full,1.0,104.0,44.0,107.37347592126233,0.24207379966860942,0.6265867418899859,0.6274699781362812,0.6293282637411544,0.4161473540826845,0.5405152473298099,0.26836059868431705,,
TCGA-HNSC,101,location_shift_1sd,B5,none,full,1.0,104.0,44.0,107.37347592126233,0.24934461236358096,0.6103667136812412,0.6027886628327231,0.600084257225159,0.38094647692732864,0.38835372656554484,0.27535328876166426,,
TCGA-HNSC,101,location_shift_1sd,B6,none,full,1.0,104.0,44.0,107.37347592126233,0.2467022647081375,0.6181241184767278,0.6096197061838031,0.6055399026079339,0.35079231138692135,0.4258383018384448,0.28005001194037493,,
TCGA-HNSC,101,location_shift_1sd,B7,ood_only,100,1.0,104.0,44.0,107.37347592126233,0.2467022647081375,0.6181241184767278,0.6096197061838031,0.6055399026079339,0.35079231138692135,0.4258383018384448,0.28005001194037493,0.24223428148312662,0.2467022647081375
TCGA-HNSC,101,location_shift_1sd,B7,ood_only,90,0.9134615384615384,95.0,42.0,95.84676087548634,0.25268204497584607,0.5567534580960131,0.55149537575672,0.5474365145621863,0.46215672281212244,0.40475895878492235,0.2883021874365196,0.24864837667473327,0.2583482317126017
TCGA-HNSC,101,location_shift_1sd,B7,ood_only,80,0.8076923076923077,84.0,40.0,85.70052014733362,0.26008707596529623,0.5519192913385826,0.5439299855895222,0.5308471944187081,0.4913187840162495,0.50449372065104,0.30351806174393636,0.25669755176278547,0.274536525593314
TCGA-HNSC,101,location_shift_1sd,B7,uncertainty_only,100,1.0,104.0,44.0,107.37347592126233,0.2467022647081375,0.6181241184767278,0.6096197061838031,0.6055399026079339,0.35079231138692135,0.4258383018384448,0.28005001194037493,0.24223428148312662,0.2467022647081375
TCGA-HNSC,101,location_shift_1sd,B7,uncertainty_only,90,0.9038461538461539,94.0,39.0,95.1626949472016,0.24476760666897665,0.5724988981930366,0.564476006652272,0.5657516139239154,0.4893520346892119,0.5059158539036817,0.2623221728387942,0.24063607089357145,0.25283891679267156
TCGA-HNSC,101,location_shift_1sd,B7,uncertainty_only,80,0.8173076923076923,85.0,35.0,85.66158346824386,0.24585343100849233,0.5674946004319654,0.5674411376451087,0.579716792996671,0.6101081725323372,0.7177709057050481,0.25458224711274124,0.24291736102598277,0.25520029617063883
TCGA-HNSC,101,location_shift_1sd,B7,full_equal_weight,100,1.0,104.0,44.0,107.37347592126233,0.2467022647081375,0.6181241184767278,0.6096197061838031,0.6055399026079339,0.35079231138692135,0.4258383018384448,0.28005001194037493,0.24223428148312662,0.2467022647081375
TCGA-HNSC,101,location_shift_1sd,B7,full_equal_weight,90,0.9038461538461539,94.0,39.0,95.03490323777235,0.23697688983790804,0.601896779885311,0.6014133652416367,0.6044524411939569,0.5042050636579746,0.7225591603735669,0.26294274740832796,0.2402146128856349,0.24593014342882127
TCGA-HNSC,101,location_shift_1sd,B7,full_equal_weight,80,0.8076923076923077,84.0,34.0,83.27347344676815,0.2320291795871134,0.6016753321779318,0.5940233775148895,0.5712648841699494,0.4163720052768942,0.6235154472116896,0.26841177621113155,0.23363049063869437,0.2420482967007543
TCGA-HNSC,101,location_shift_1sd,B7,full_learned_nonnegative,100,1.0,104.0,44.0,107.37347592126233,0.2467022647081375,0.6181241184767278,0.6096197061838031,0.6055399026079339,0.35079231138692135,0.4258383018384448,0.28005001194037493,0.24223428148312662,0.2467022647081375
TCGA-HNSC,101,location_shift_1sd,B7,full_learned_nonnegative,90,0.9038461538461539,94.0,40.0,95.0610840295342,0.23697177916312093,0.6060869565217392,0.6013846150226783,0.597131059936247,0.4384743926247304,0.6408812279840469,0.2703834398531251,0.2381357394865832,0.24786343333174674
TCGA-HNSC,101,location_shift_1sd,B7,full_learned_nonnegative,80,0.8076923076923077,84.0,35.0,84.30447379042998,0.23731919253200776,0.6074610244988864,0.5966226834073508,0.5958410542666107,0.502204095394436,0.8061876980539101,0.2601603407175506,0.23874982429653463,0.24583587858310643
TCGA-HNSC,101,row_permutation_negative_control,B2,none,full,1.0,104.0,44.0,107.37347592126233,0.24223428148312662,0.48977433004231313,0.4610972889812611,0.43680216979269626,0.06823441320275524,-0.6438354328494704,0.3330177162914441,,
TCGA-HNSC,101,row_permutation_negative_control,B3,none,full,1.0,104.0,44.0,107.37347592126233,0.22913047002071557,0.6126586741889986,0.6154335515513981,0.6236818934293705,0.06953794993495187,1.4236106663682164,0.33151745499514446,,
TCGA-HNSC,101,row_permutation_negative_control,B4,none,full,1.0,104.0,44.0,107.37347592126233,0.29036027986490937,0.43723554301833567,0.4116807201977692,0.3693273279780943,-0.0614804664784053,-0.4937593433342332,0.3642951248668631,,
TCGA-HNSC,101,row_permutation_negative_control,B5,none,full,1.0,104.0,44.0,107.37347592126233,0.3025561063089018,0.44111424541607896,0.41022088235212417,0.35496964399937025,-0.05515674237441043,-0.5364098439183078,0.36133160422736577,,
TCGA-HNSC,101,row_permutation_negative_control,B6,none,full,1.0,104.0,44.0,107.37347592126233,0.29982591078540566,0.4407616361071932,0.4096699380811457,0.3603415327556563,-0.05290793526212883,-0.5095185038972267,0.3607644874097375,,
TCGA-HNSC,101,row_permutation_negative_control,B7,ood_only,100,1.0,104.0,44.0,107.37347592126233,0.29982591078540566,0.4407616361071932,0.4096699380811457,0.3603415327556563,-0.05290793526212883,-0.5095185038972267,0.3607644874097375,0.24223428148312662,0.29982591078540566
TCGA-HNSC,101,row_permutation_negative_control,B7,ood_only,90,0.9134615384615384,95.0,42.0,95.84676087548634,0.31022933928721264,0.38344182262001625,0.3589830907139839,0.2842480836196844,0.13816232199037162,-0.9636449245320248,0.3476771216339792,0.24864837667473327,0.29902768165913246
TCGA-HNSC,101,row_permutation_negative_control,B7,ood_only,80,0.8076923076923077,84.0,40.0,85.70052014733362,0.31164084906212236,0.3971456692913386,0.3805863842006995,0.3056784857381435,0.31514667090040355,-0.8009878356593051,0.3353614875900229,0.25669755176278547,0.3039669795325076
TCGA-HNSC,101,row_permutation_negative_control,B7,uncertainty_only,100,1.0,104.0,44.0,107.37347592126233,0.29982591078540566,0.4407616361071932,0.4096699380811457,0.3603415327556563,-0.05290793526212883,-0.5095185038972267,0.3607644874097375,0.24223428148312662,0.29982591078540566
TCGA-HNSC,101,row_permutation_negative_control,B7,uncertainty_only,90,0.9038461538461539,94.0,39.0,95.1626949472016,0.29853122588901115,0.39753195240193917,0.37104449430754377,0.3192499933400987,0.1480093150844667,-0.8338170405164469,0.33229333241493336,0.24063607089357145,0.29489251018085133
TCGA-HNSC,101,row_permutation_negative_control,B7,uncertainty_only,80,0.8173076923076923,85.0,35.0,85.66158346824386,0.29408873346569164,0.39929805615550756,0.38632508679515065,0.34783862878225635,0.36363084018481423,-0.8263069454636642,0.30151197635263166,0.24291736102598277,0.2932337386432721
TCGA-HNSC,101,row_permutation_negative_control,B7,full_equal_weight,100,1.0,104.0,44.0,107.37347592126233,0.29982591078540566,0.4407616361071932,0.4096699380811457,0.3603415327556563,-0.05290793526212883,-0.5095185038972267,0.3607644874097375,0.24223428148312662,0.29982591078540566
TCGA-HNSC,101,row_permutation_negative_control,B7,full_equal_weight,90,0.9038461538461539,94.0,39.0,95.03490323777235,0.28837196809652316,0.396118217909131,0.3771955214622778,0.3352680077948525,0.19703888917691703,-0.8316439921728411,0.32371230462879014,0.2402146128856349,0.2918960672591219
TCGA-HNSC,101,row_permutation_negative_control,B7,full_equal_weight,80,0.8076923076923077,84.0,34.0,83.27347344676815,0.27851720744411645,0.3928365106874639,0.3764970237176677,0.32803861554422303,0.20676610342187868,-0.854714124623968,0.3190036924204601,0.23363049063869437,0.2842066733664061
TCGA-HNSC,101,row_permutation_negative_control,B7,full_learned_nonnegative,100,1.0,104.0,44.0,107.37347592126233,0.3042546313287063,0.423836389280677,0.39341821169977087,0.3429484925957369,-0.02933308940046435,-0.6516723197169653,0.35622106315707847,0.24223428148312662,0.29982591078540566
TCGA-HNSC,101,row_permutation_negative_control,B7,full_learned_nonnegative,90,0.9038461538461539,94.0,40.0,95.0610840295342,0.29239432389141584,0.3760869565217391,0.3500016393393472,0.29434980801157623,0.09400644607569876,-1.0155125784609267,0.3429714410260618,0.2381357394865832,0.2930352723317029
TCGA-HNSC,101,row_permutation_negative_control,B7,full_learned_nonnegative,80,0.8076923076923077,84.0,35.0,84.30447379042998,0.2813748607389397,0.40311804008908686,0.3914189319753813,0.34298965227793615,0.23337837091107025,-0.7749152115226283,0.31541561778179,0.23874982429653463,0.28562463020482226
TCGA-HNSC,101,complete_modality_dropout,B2,none,full,1.0,104.0,44.0,107.37347592126233,0.24223428148312662,0.48977433004231313,0.4610972889812611,0.43680216979269626,0.06823441320275524,-0.6438354328494704,0.3330177162914441,,
TCGA-HNSC,101,complete_modality_dropout,B3,none,full,1.0,104.0,44.0,107.37347592126233,0.22913047002071557,0.6126586741889986,0.6154335515513981,0.6236818934293705,0.06953794993495187,1.4236106663682164,0.33151745499514446,,
TCGA-HNSC,101,complete_modality_dropout,B4,none,full,1.0,104.0,44.0,107.37347592126233,0.23472465841302814,0.5,0.5,0.5,0.014904693795897915,,0.3460822448954319,,
TCGA-HNSC,101,complete_modality_dropout,B5,none,full,1.0,104.0,44.0,107.37347592126233,0.2461640173054595,0.4756699576868829,0.44262174372111274,0.4156253476625621,-0.009625360637766481,-0.9117129493601935,0.3508972861761939,,
TCGA-HNSC,101,complete_modality_dropout,B6,none,full,1.0,104.0,44.0,107.37347592126233,0.2435127463834221,0.48977433004231313,0.4610972889812611,0.43680216979269626,-0.0046847453579088975,-0.5750110128008927,0.3490046417235874,,
TCGA-HNSC,101,complete_modality_dropout,B7,ood_only,100,1.0,104.0,44.0,107.37347592126233,0.24223428148312662,0.48977433004231313,0.4610972889812611,0.43680216979269626,0.06823441320275524,-0.6438354328494704,0.3330177162914441,0.24223428148312662,0.2435127463834221
TCGA-HNSC,101,complete_modality_dropout,B7,ood_only,90,0.9134615384615384,95.0,42.0,95.84676087548634,0.24864837667473327,0.475793327908869,0.4499308052196209,0.4154421761571074,0.19357044002285115,-0.8563172894476471,0.3342056130207573,0.24864837667473327,0.2492476205363735
TCGA-HNSC,101,complete_modality_dropout,B7,ood_only,80,0.8076923076923077,84.0,40.0,85.70052014733362,0.25669755176278547,0.500738188976378,0.4829684444387817,0.46069805990550095,0.3405381222776071,-0.09605185405775508,0.3306361794636207,0.25669755176278547,0.255399251520616
TCGA-HNSC,101,complete_modality_dropout,B7,uncertainty_only,100,1.0,104.0,44.0,107.37347592126233,0.24223428148312662,0.48977433004231313,0.4610972889812611,0.43680216979269626,0.06823441320275524,-0.6438354328494704,0.3330177162914441,0.24223428148312662,0.2435127463834221
